id,Predicted Value
35553,274280.0
46575,400840.0
15857,324430.0
127481,313360.0
113485,420660.0
91186,322740.0
4602,235630.0
25015,537200.0
80778,322580.0
9102,291660.0
144399,390420.0
37130,319970.0
76442,314870.0
181833,560630.0
98649,343270.0
92985,383820.0
165994,550900.0
61934,796670.0
86306,592750.0
94103,418280.0
168575,566570.0
74176,407150.0
43200,399990.0
32001,431590.0
84031,532760.0
17821,299170.0
182893,610160.0
103935,408390.0
143732,394490.0
10110,336930.0
160880,442160.0
30848,314070.0
103125,409150.0
18319,495660.0
151544,399320.0
128139,351990.0
171740,827370.0
119544,530310.0
135418,370030.0
77713,305870.0
151579,636920.0
85763,418340.0
25883,254220.0
183176,534790.0
88939,462590.0
48955,339410.0
28218,378830.0
63845,350060.0
25779,467900.0
36169,326060.0
81657,408110.0
45000,349740.0
173467,507070.0
57159,313460.0
3137,411440.0
83920,371630.0
10745,326700.0
54443,263820.0
110660,617120.0
152229,439890.0
135874,426410.0
35295,372220.0
78464,605640.0
131506,380410.0
119365,444310.0
82034,519160.0
143332,511190.0
129981,500910.0
2903,385430.0
95743,536580.0
160610,521080.0
31563,321890.0
185571,575930.0
86922,350570.0
1748,258710.0
155283,434990.0
25331,367310.0
124366,385050.0
26568,332330.0
55149,244190.0
42718,319600.0
78411,644570.0
56049,260710.0
179572,685670.0
4043,341830.0
92601,425850.0
1716,436720.0
110780,453550.0
31045,457790.0
94057,491510.0
497,315950.0
21159,392650.0
60953,432320.0
162696,373130.0
104000,420820.0
70054,575140.0
73510,451620.0
38558,228560.0
118491,348000.0
157138,490690.0
59695,559740.0
16719,303160.0
18337,265060.0
58596,282950.0
7588,330800.0
86284,825760.0
80366,417520.0
64082,401430.0
171325,483150.0
158679,646720.0
57728,343210.0
157155,405560.0
108684,446870.0
134196,399210.0
132748,392600.0
21135,409010.0
57147,329830.0
180230,646960.0
11294,294970.0
101258,380510.0
54481,283130.0
17718,345330.0
97559,389600.0
55702,358930.0
165419,494780.0
84899,454930.0
140049,342810.0
138925,435530.0
107505,315120.0
170993,522800.0
23981,304000.0
148488,559780.0
65442,382920.0
73257,526960.0
72920,467370.0
100732,465920.0
81764,376040.0
26408,289200.0
65333,473870.0
176544,726320.0
69758,432380.0
112377,572710.0
92173,383480.0
161014,442700.0
115850,522530.0
97947,504990.0
98143,371900.0
60213,698060.0
138622,343630.0
30879,330710.0
102422,420460.0
130800,722870.0
97176,417430.0
63999,606770.0
90565,469680.0
117114,371890.0
70992,331490.0
10652,268330.0
151932,395820.0
127625,412280.0
133289,415400.0
49647,356600.0
100109,580610.0
83294,432930.0
78335,584030.0
10211,416430.0
93454,659480.0
161321,506570.0
107890,543300.0
164281,741630.0
136974,579500.0
133703,683960.0
116937,531430.0
8996,390620.0
143244,637310.0
817,268180.0
117821,427470.0
184481,699350.0
160364,383090.0
22895,355250.0
182499,661690.0
105743,528040.0
178439,543900.0
146080,414490.0
62432,462900.0
50428,315770.0
143067,401960.0
41576,276320.0
158050,435800.0
118223,523650.0
54493,349560.0
27837,281670.0
14549,269060.0
6961,354950.0
155526,373000.0
12062,210080.0
56175,361830.0
8297,327470.0
64818,348750.0
3588,211930.0
115518,353990.0
102063,430960.0
176168,701450.0
104174,545440.0
185347,641600.0
105201,379200.0
167349,468620.0
108673,366680.0
158077,497680.0
14059,349590.0
121857,444150.0
75878,546110.0
119323,331950.0
161303,490550.0
138815,457650.0
163182,466510.0
154051,752030.0
97910,370090.0
14842,272280.0
108954,605160.0
129540,473810.0
138949,438180.0
56765,356330.0
104419,581610.0
111332,466840.0
103701,446420.0
144483,397680.0
143238,588030.0
11616,301250.0
152521,485390.0
138095,431850.0
91100,620170.0
18897,526110.0
155582,482670.0
167729,527460.0
158353,430130.0
28144,386730.0
130177,529800.0
142165,390150.0
117898,511190.0
108670,328740.0
152026,365890.0
118472,395390.0
46950,262280.0
58948,253480.0
171817,597050.0
30827,498370.0
140566,439540.0
154151,424420.0
27082,247630.0
128887,363250.0
57474,412670.0
175348,534130.0
121364,542010.0
89382,397730.0
75077,410780.0
151729,554040.0
3574,210200.0
113069,557170.0
120373,477280.0
7461,290460.0
30784,374550.0
62413,758940.0
22361,268240.0
77915,402750.0
25654,295150.0
87612,396530.0
167861,523640.0
130234,454810.0
97648,536490.0
66466,602840.0
114321,543490.0
92158,450960.0
107825,542570.0
94668,636840.0
130617,378460.0
130987,321140.0
102954,335520.0
72374,384210.0
143845,392130.0
30504,308820.0
173624,402060.0
85739,395660.0
80192,480850.0
19167,413380.0
175501,623560.0
90622,478490.0
123309,419040.0
13304,383120.0
24742,400540.0
19972,387120.0
118169,427530.0
32657,308120.0
71763,427670.0
114910,381120.0
113313,345650.0
82855,322080.0
6214,296630.0
103313,443090.0
43536,397620.0
76970,328390.0
3052,298870.0
180082,520730.0
23703,337190.0
111508,375910.0
133460,404130.0
152674,520880.0
93542,363060.0
99320,342500.0
101378,468090.0
59609,316560.0
176842,582310.0
103408,373890.0
181674,785370.0
52756,856210.0
167241,644320.0
53711,287050.0
17746,287340.0
47323,399800.0
151434,462870.0
141721,528690.0
65713,419970.0
180397,630400.0
151935,416470.0
141826,470980.0
60798,371710.0
24718,286480.0
71426,458140.0
127370,541360.0
126061,659100.0
55327,297800.0
10899,439620.0
24729,336530.0
156584,429930.0
82578,384580.0
146624,397340.0
145512,450310.0
16360,348290.0
70543,449740.0
67570,342700.0
21446,345860.0
102601,525730.0
140661,512130.0
66808,378870.0
103475,522350.0
94244,450430.0
157325,584800.0
47428,334410.0
22299,318070.0
22610,245190.0
163151,446360.0
30625,312660.0
94577,354670.0
38540,232850.0
89280,695870.0
115421,603060.0
174107,455740.0
8811,263450.0
166381,494890.0
52674,525170.0
49054,292950.0
89484,458090.0
107806,395150.0
141893,537220.0
143350,672280.0
44175,377870.0
78547,399450.0
73882,585920.0
149158,680920.0
23057,262180.0
62455,337680.0
103951,381780.0
119198,437490.0
118044,478780.0
61618,280900.0
11015,506570.0
83683,372890.0
71111,367790.0
28208,348670.0
115857,501280.0
177955,684310.0
51343,364150.0
124961,589400.0
179743,517910.0
2490,421420.0
158914,487400.0
11204,294110.0
49748,268400.0
173472,462720.0
129504,514680.0
118328,329140.0
185041,549050.0
169124,418070.0
56391,424030.0
112136,479190.0
139324,413550.0
178096,659800.0
163198,502100.0
35801,321500.0
9239,298080.0
75301,431470.0
172170,654670.0
132318,434120.0
126644,443770.0
142969,386980.0
4342,690610.0
108291,425920.0
34101,692760.0
96855,337450.0
22703,259100.0
8607,261070.0
128397,523580.0
101494,403160.0
128785,455350.0
33833,385490.0
107608,366210.0
139241,508920.0
13399,364300.0
40814,308900.0
105186,291680.0
15475,280500.0
173597,554490.0
132576,342110.0
86546,377600.0
130355,415740.0
10077,352180.0
15764,324580.0
78769,447520.0
12991,354790.0
83315,583160.0
141672,488560.0
180926,861690.0
157162,394690.0
42226,403820.0
157221,526490.0
160770,647440.0
4611,200280.0
50641,370280.0
145937,716990.0
102971,403550.0
119678,403110.0
150303,501160.0
81848,424310.0
158147,414260.0
31892,338610.0
149281,415930.0
71583,332980.0
116149,344690.0
93859,382890.0
99563,406590.0
58212,354670.0
134941,453010.0
18903,290130.0
122832,681860.0
83606,665060.0
40510,409230.0
143860,407640.0
46880,226020.0
181105,548930.0
182574,614350.0
137720,317520.0
170305,536970.0
138397,346930.0
77521,388420.0
64932,690500.0
22155,345510.0
166521,499320.0
96054,569780.0
59912,689530.0
30144,331010.0
143700,581540.0
78739,502490.0
40689,387430.0
40966,345130.0
167866,487640.0
39528,424280.0
132801,393160.0
45508,304450.0
140832,399080.0
83160,408650.0
122325,710640.0
15822,273060.0
115079,361450.0
9230,329800.0
105204,371720.0
4806,277310.0
97830,423690.0
124319,448170.0
109953,387020.0
117086,376020.0
127746,438200.0
100916,327260.0
71642,381660.0
71136,366550.0
52747,517420.0
67449,380440.0
12916,336240.0
104018,403440.0
92913,675040.0
76532,383100.0
101729,503800.0
147484,428720.0
92529,450670.0
173198,554590.0
69221,487210.0
95052,468770.0
80772,615520.0
20369,246290.0
140134,436730.0
113852,435320.0
60802,508530.0
92988,317840.0
122449,409660.0
69810,550150.0
103182,444310.0
174426,563890.0
119985,393380.0
181511,577590.0
48656,438600.0
10574,411580.0
1608,298080.0
92181,393850.0
1239,241290.0
24518,288890.0
53151,425400.0
36438,346460.0
153395,403910.0
166591,541530.0
177065,690750.0
96716,683140.0
144996,413320.0
149956,419870.0
147838,460130.0
168128,974290.0
8867,267230.0
85335,481540.0
185138,696060.0
178035,730320.0
127340,484250.0
162040,447610.0
71875,385490.0
85414,438120.0
76127,632590.0
24664,340400.0
113993,476980.0
24905,271640.0
73406,495710.0
46359,339850.0
185771,556740.0
104577,615810.0
20088,296450.0
177460,461650.0
94822,441470.0
62991,329180.0
64829,475950.0
155405,393800.0
78471,540690.0
95097,517710.0
120135,445220.0
107291,373650.0
26267,422030.0
170801,470160.0
129619,504500.0
21308,330420.0
171984,454250.0
149202,467420.0
164295,426920.0
55886,278180.0
112001,366530.0
5471,377120.0
23203,349920.0
111464,429050.0
183209,769680.0
104341,495980.0
129176,448840.0
99059,392460.0
170145,511280.0
114939,472190.0
123053,405700.0
84628,424470.0
89523,446130.0
54084,349330.0
94671,628810.0
127190,431570.0
90336,338320.0
182770,601670.0
125612,442580.0
37897,375340.0
59588,408750.0
49013,265070.0
125982,447940.0
122878,908780.0
143354,662410.0
148281,495870.0
133205,506970.0
31980,437470.0
151826,436330.0
148735,469560.0
163257,410620.0
103011,424180.0
78064,421420.0
106809,349170.0
151884,660260.0
119192,416710.0
48719,285350.0
132070,431840.0
66472,760260.0
101835,459850.0
133476,520510.0
99558,474790.0
110030,405840.0
153746,393720.0
37199,371310.0
133899,366870.0
144334,550650.0
103857,419160.0
62568,362130.0
37285,353490.0
178254,744500.0
40441,339880.0
84150,529320.0
6416,339540.0
65162,299260.0
45554,289040.0
175755,552150.0
128734,508380.0
27746,267100.0
46146,255520.0
128163,446220.0
6324,308210.0
99959,717730.0
100533,382650.0
30294,343830.0
114038,637950.0
170515,481200.0
18603,274590.0
130601,403610.0
153980,692390.0
90484,390050.0
108999,454920.0
61664,307120.0
19365,383700.0
176479,663770.0
28154,379920.0
136900,489170.0
143341,651330.0
67979,363270.0
7151,378750.0
28637,321230.0
102714,417220.0
50487,300020.0
8754,300950.0
126497,589240.0
75512,378600.0
147111,390320.0
71017,380380.0
128250,396330.0
117491,472450.0
586,287340.0
20728,295320.0
33423,279570.0
58691,480710.0
96700,768730.0
29627,328050.0
58518,680310.0
82481,365670.0
52394,277310.0
170940,418190.0
162162,485070.0
141860,518120.0
180768,563210.0
86355,657760.0
172185,523960.0
25275,320530.0
58424,385900.0
55617,722240.0
100598,380520.0
140826,388020.0
161751,478440.0
38921,320380.0
144685,385630.0
176884,648490.0
161674,467760.0
164243,578710.0
37689,311570.0
33293,354500.0
113812,416980.0
114810,391640.0
79882,360900.0
156071,443390.0
136512,417850.0
107395,587700.0
29594,290620.0
161126,361050.0
132123,480580.0
152431,532300.0
88358,514030.0
119444,353910.0
138890,473850.0
75252,480270.0
10022,516670.0
161932,430390.0
24761,280930.0
176956,853820.0
164550,675120.0
124214,361240.0
10351,351470.0
169014,417270.0
117446,385970.0
126102,787000.0
11269,301110.0
172716,409590.0
89943,455510.0
47007,274520.0
6470,319620.0
184821,629990.0
81071,519480.0
55903,257840.0
95628,392140.0
19900,302960.0
122538,418380.0
6564,294200.0
43165,367530.0
173956,627950.0
54043,399110.0
40826,391390.0
58430,441660.0
59203,356940.0
161432,399930.0
155627,456200.0
120722,477940.0
40237,302190.0
168019,623300.0
185039,562750.0
158881,398320.0
168382,468440.0
47012,265630.0
1156,217430.0
9325,277850.0
166101,475940.0
58922,469350.0
91915,357930.0
90664,550170.0
43543,547320.0
179622,545080.0
2826,203270.0
115937,465720.0
115150,343400.0
113512,425460.0
67279,331160.0
8659,272800.0
180119,551350.0
124624,577970.0
149225,420080.0
173540,602930.0
131478,424870.0
15495,351200.0
153534,648070.0
178391,549950.0
71929,366150.0
60546,275700.0
173524,485690.0
15293,219000.0
74438,429270.0
93731,450870.0
144834,485800.0
10225,338720.0
33771,325940.0
3606,289320.0
9293,301410.0
97312,467520.0
129155,567480.0
36581,338370.0
16418,312480.0
52716,685210.0
103980,535290.0
109963,357120.0
184134,483010.0
149276,713460.0
54024,335060.0
37592,371920.0
139259,331480.0
99910,634370.0
11082,247360.0
42425,395020.0
97815,566020.0
134650,505970.0
141050,499640.0
12429,311320.0
110355,503410.0
91731,413750.0
11126,290640.0
18693,311610.0
174696,587280.0
178243,636320.0
95185,343250.0
127080,467240.0
106962,464410.0
45035,315470.0
29050,359780.0
156455,404680.0
115536,339500.0
111986,409310.0
78412,644570.0
161118,394210.0
105724,558600.0
4506,311740.0
124108,594250.0
22812,276890.0
92347,577270.0
175667,701250.0
146098,395980.0
125139,315810.0
44926,291230.0
5227,300530.0
26755,333400.0
120262,379770.0
162027,420420.0
33331,274640.0
88890,417480.0
143115,472710.0
154399,393880.0
93867,350570.0
92483,395010.0
3880,555630.0
185398,803050.0
79625,1091700.0
35699,263010.0
59194,621250.0
75981,386490.0
5052,303470.0
65067,348310.0
23270,308540.0
594,244660.0
180154,692670.0
48779,254690.0
109507,333410.0
97484,414440.0
127202,338210.0
141012,506450.0
103261,432970.0
164225,868650.0
66284,597970.0
133614,406220.0
180429,610280.0
143906,465250.0
165953,458430.0
4804,261890.0
106108,318180.0
37989,506060.0
182774,587370.0
161706,603100.0
36198,295960.0
118200,649120.0
139707,581840.0
117963,518750.0
59486,301830.0
98369,284740.0
32194,280240.0
39770,346760.0
136360,450690.0
109745,425120.0
101997,415950.0
102905,613410.0
178930,549710.0
47747,368950.0
152897,428750.0
100339,692330.0
60009,287810.0
148397,495080.0
20571,256140.0
105806,424970.0
138586,411280.0
15066,348690.0
171489,504820.0
49268,309150.0
80363,407490.0
155148,371090.0
19143,350110.0
130778,753650.0
35117,288510.0
2994,346920.0
85816,430160.0
78730,437840.0
181571,492830.0
141139,475910.0
136441,708860.0
99332,370540.0
5801,269070.0
11658,345280.0
4132,245500.0
23088,252470.0
143687,509360.0
24842,269380.0
156278,440540.0
12329,251940.0
33863,392620.0
14574,272010.0
146615,350890.0
47864,288960.0
59806,467420.0
138696,464560.0
68105,461970.0
101663,469910.0
138217,527020.0
52159,262630.0
40035,248210.0
54258,289210.0
144848,449900.0
184187,619490.0
97712,406040.0
13553,425570.0
33394,388850.0
17413,303200.0
97642,616470.0
172939,463550.0
177159,691540.0
160391,775020.0
79025,312120.0
131780,423860.0
34066,570710.0
54556,351030.0
29577,458610.0
169594,469210.0
144363,510500.0
53746,334920.0
46952,254020.0
28743,332710.0
10753,246320.0
103105,357730.0
39835,315180.0
119741,443680.0
58483,555060.0
39913,265950.0
119559,468100.0
121841,417320.0
45150,587930.0
29415,234170.0
105018,547910.0
159951,565450.0
112775,474610.0
17864,300420.0
46644,328140.0
149328,657630.0
13716,435680.0
89589,382150.0
185186,507360.0
166581,501000.0
118977,397730.0
89383,385800.0
154162,388670.0
82868,370370.0
183838,656380.0
180620,560530.0
164137,676030.0
160319,426330.0
176407,537250.0
165002,507050.0
144774,463900.0
120215,331500.0
137110,467740.0
44457,239260.0
70917,361330.0
117500,511410.0
88257,484530.0
60685,420230.0
91305,304910.0
152053,531070.0
138834,439460.0
135803,461650.0
137539,429630.0
28356,664860.0
101007,506210.0
40849,311850.0
345,329520.0
171293,441590.0
92863,395770.0
24796,257340.0
181463,610270.0
140199,612240.0
67963,889720.0
38905,259430.0
25066,263770.0
164207,594260.0
83319,480310.0
54968,357150.0
127643,380200.0
38602,233390.0
63341,450210.0
48255,402570.0
114282,436500.0
177431,689160.0
146251,506350.0
89697,432090.0
162192,581540.0
129877,392980.0
58017,276500.0
51416,280830.0
2876,395820.0
87259,464750.0
40438,331020.0
117438,454000.0
19300,354580.0
123227,328990.0
125504,405640.0
116811,459230.0
141932,351400.0
117922,427000.0
172882,538200.0
1728,207150.0
96156,466410.0
130971,511030.0
182573,620550.0
167413,485780.0
77951,461330.0
172226,454490.0
1150,264050.0
105847,344170.0
60406,492400.0
3173,556900.0
140242,380910.0
30015,338300.0
161413,501710.0
83949,483950.0
82495,396890.0
101452,578090.0
158763,455530.0
94630,654660.0
179242,669860.0
30631,360740.0
70437,519290.0
79212,602830.0
118897,436050.0
57375,989770.0
94631,856700.0
51052,380860.0
55127,342240.0
176550,742890.0
24530,331610.0
14923,286060.0
155423,424250.0
135073,464830.0
127587,479400.0
171330,547510.0
60881,443090.0
72967,396030.0
9931,249690.0
171548,580510.0
67137,658110.0
108237,419210.0
109410,551750.0
90245,650580.0
43186,356150.0
166570,508350.0
68927,416630.0
73154,471010.0
161522,522610.0
50742,269620.0
73462,432800.0
122578,503000.0
106290,368760.0
148170,368570.0
101444,512340.0
153899,474200.0
115196,352490.0
160567,443670.0
7499,280570.0
166218,480560.0
179113,728120.0
130536,355670.0
103106,366850.0
24105,337910.0
159834,561740.0
106668,370700.0
88900,477010.0
166244,543560.0
148852,608560.0
117957,467660.0
33488,298810.0
79082,407160.0
71847,431940.0
130994,417720.0
166251,493100.0
115996,554810.0
122877,888550.0
161050,477050.0
122880,942290.0
44752,318100.0
124408,730090.0
8381,360030.0
155229,337580.0
80320,829800.0
146287,539350.0
119160,336570.0
137039,426130.0
16660,393790.0
23344,319800.0
136628,443370.0
144937,544070.0
155435,338680.0
20134,265210.0
134653,451520.0
108111,409580.0
31126,336120.0
117355,348100.0
99037,428810.0
12139,257450.0
28268,428090.0
105248,383120.0
113144,395400.0
165634,677760.0
55265,386300.0
40492,316400.0
159385,577620.0
115388,443360.0
16655,349470.0
67109,339780.0
152126,532220.0
35463,253660.0
109406,556580.0
2466,425490.0
143973,473350.0
165441,545470.0
178681,594520.0
10035,462130.0
84096,357480.0
52724,809230.0
31656,331710.0
107743,418780.0
88540,600480.0
150236,433300.0
44356,282890.0
89877,433880.0
16182,342280.0
8007,323290.0
21206,360320.0
121830,387910.0
115373,393790.0
54609,347570.0
14002,311480.0
60142,277170.0
39164,358820.0
117120,411010.0
171417,618150.0
185698,697710.0
94928,474890.0
150175,635980.0
160122,518120.0
77854,408050.0
77157,397750.0
119270,525170.0
35585,389520.0
83943,513780.0
175908,632600.0
74748,401740.0
15147,244100.0
88344,407340.0
98840,365510.0
62673,627580.0
176911,594830.0
89079,486250.0
109805,345040.0
129193,650310.0
146634,345110.0
12005,241870.0
174260,635210.0
66658,584940.0
147971,382870.0
75059,382430.0
41125,320980.0
116251,395340.0
160209,475830.0
149995,478380.0
70305,450840.0
67730,407670.0
137536,733900.0
153659,415230.0
32678,279830.0
174004,524600.0
30680,320450.0
167384,528420.0
69995,671480.0
137857,406730.0
7116,271350.0
99887,502240.0
20389,263860.0
98918,457840.0
99576,336940.0
133435,316990.0
116242,444430.0
96475,492240.0
161463,552930.0
17556,310360.0
10976,317030.0
135563,554960.0
109044,561280.0
69409,717470.0
107082,414960.0
167670,618980.0
18522,276070.0
113718,405220.0
142270,491050.0
70818,346220.0
5772,297280.0
9467,400320.0
34903,290030.0
105045,409290.0
170957,526780.0
167700,607830.0
166611,501550.0
113277,331690.0
110082,497480.0
95553,475300.0
124672,386800.0
84691,342600.0
168593,578510.0
15341,276530.0
106663,424070.0
105231,335280.0
171267,487830.0
174942,569640.0
24301,344210.0
72536,426940.0
121144,365450.0
116712,409210.0
157836,676780.0
126220,371150.0
74633,494710.0
117122,500150.0
185436,712630.0
132513,530820.0
2759,180560.0
184583,682100.0
60528,332980.0
117707,404870.0
33266,282200.0
42599,336060.0
132041,490720.0
6641,709300.0
177684,550740.0
126472,624240.0
87739,383160.0
50005,363250.0
78219,538720.0
87587,393340.0
80847,347890.0
51248,672930.0
24853,305930.0
11263,285420.0
40991,343180.0
131393,385670.0
152468,427950.0
182756,709920.0
115742,750210.0
71443,433800.0
66422,722660.0
17893,273450.0
79928,378640.0
163211,577960.0
181767,517160.0
74227,369410.0
80690,404720.0
56139,419790.0
7533,302020.0
155816,496420.0
55864,263760.0
75087,452570.0
29288,322390.0
142294,637310.0
1178,213180.0
116171,397200.0
134290,417220.0
70243,287810.0
153223,559140.0
79618,872910.0
174626,597960.0
137422,466920.0
80895,326440.0
47608,463550.0
130964,433630.0
23274,331930.0
36205,339250.0
157693,508540.0
31983,482090.0
159976,417150.0
148867,657700.0
125560,344050.0
146062,448230.0
71585,382350.0
31219,332060.0
3955,455480.0
126789,388720.0
114557,301660.0
109637,382910.0
112264,388540.0
92843,569180.0
152237,363150.0
102069,490600.0
136409,451330.0
126827,486800.0
13390,802580.0
25291,329690.0
100180,425220.0
114555,337570.0
175119,639430.0
107156,411120.0
141924,514500.0
63737,349420.0
93751,473700.0
108358,345220.0
134570,428580.0
178619,553120.0
172465,1092800.0
139441,363220.0
59979,368600.0
123048,369710.0
2830,210590.0
22061,269740.0
41183,299480.0
135090,358330.0
30899,293580.0
84044,439740.0
143566,513670.0
38328,394640.0
144195,479660.0
105844,349890.0
181906,575340.0
143394,446100.0
149588,508190.0
107613,434890.0
14412,491090.0
35698,253270.0
165262,452970.0
1611,305610.0
86917,353380.0
19148,390640.0
2523,323590.0
136169,684310.0
64608,572410.0
177789,819790.0
185145,618760.0
86688,346450.0
64370,504200.0
182267,799330.0
32380,536820.0
181293,574520.0
106708,416200.0
138178,410110.0
165808,449390.0
8120,386360.0
126885,387620.0
39301,357850.0
51584,448740.0
1846,242820.0
15114,250670.0
12504,269610.0
60883,517210.0
80998,393000.0
68726,374640.0
73472,454450.0
27732,267330.0
139682,423640.0
52734,770600.0
163213,542520.0
182205,516590.0
160426,530320.0
116518,447700.0
4844,294290.0
148509,638870.0
3030,462550.0
110011,355880.0
144954,387700.0
42965,332520.0
153930,483140.0
13890,502530.0
24487,302430.0
34737,313010.0
102030,485370.0
167304,684480.0
152609,894350.0
93229,642890.0
55001,288380.0
56314,831440.0
18455,265230.0
154078,449390.0
146206,344490.0
23132,339590.0
58443,270600.0
17477,285620.0
91221,499470.0
69109,634980.0
148349,370700.0
3756,427520.0
148710,365860.0
115220,346570.0
158236,557330.0
55985,460840.0
33386,397920.0
111120,328860.0
149198,487840.0
119286,692180.0
153617,399390.0
149330,412150.0
180454,605290.0
61785,1059870.0
153421,386770.0
125316,371700.0
86821,443610.0
106887,679200.0
129194,662600.0
44264,274320.0
126027,541560.0
137017,622620.0
179382,528940.0
55600,485580.0
184729,736720.0
146257,622740.0
105746,608910.0
178216,595010.0
117017,372730.0
78663,381540.0
82254,404390.0
134331,705930.0
47710,264900.0
100999,423590.0
89190,459200.0
178849,537060.0
59371,410860.0
26503,283290.0
37531,263500.0
21055,388700.0
171854,499590.0
24642,247400.0
173619,657830.0
65397,410780.0
63777,375170.0
62734,459330.0
57345,605940.0
117554,510380.0
168647,586780.0
171921,440840.0
120363,497480.0
117519,573220.0
64345,349470.0
56050,248640.0
17522,367280.0
137425,557970.0
185171,651120.0
77991,445710.0
133269,550920.0
99900,1141500.0
123043,365930.0
54907,379180.0
29161,301600.0
10194,331270.0
83809,420570.0
172103,436240.0
19967,389820.0
81702,386540.0
159092,440760.0
89790,420390.0
43185,373430.0
32528,275430.0
102094,386950.0
102491,373590.0
27163,230030.0
139805,820260.0
28992,287830.0
180765,721620.0
10079,347810.0
133804,625310.0
111335,401110.0
155830,407070.0
111709,588460.0
39602,273600.0
131184,354940.0
135320,552080.0
115102,498050.0
149822,393330.0
55285,290950.0
36605,398320.0
92659,506230.0
23856,353190.0
164362,559370.0
106503,407230.0
164899,472220.0
26696,256800.0
101304,460310.0
73670,511290.0
123232,366430.0
146185,365200.0
155541,463730.0
30927,265330.0
95065,456290.0
83063,401620.0
129997,499190.0
61743,597220.0
183120,646660.0
31242,311070.0
148356,449490.0
14168,525760.0
125942,579870.0
19774,323270.0
59222,461910.0
165554,664270.0
46260,393620.0
66483,730120.0
160807,415430.0
40780,280830.0
71139,349870.0
156182,618280.0
86293,576560.0
104029,472810.0
101795,402030.0
74044,691090.0
11379,341900.0
149470,451510.0
75500,389320.0
36730,314110.0
157623,351520.0
171008,585300.0
99625,570760.0
71238,445390.0
144830,470810.0
183721,817550.0
49513,367010.0
88481,682400.0
13477,338620.0
151547,365890.0
79747,1088310.0
47929,447420.0
42121,300260.0
99767,412830.0
69856,715180.0
62668,674920.0
120859,423780.0
57394,414870.0
105918,515180.0
54897,293940.0
172900,568610.0
23462,303690.0
173375,717000.0
102555,404590.0
116532,406030.0
14396,318490.0
155978,568130.0
14802,283020.0
116912,392240.0
79341,442000.0
154147,408190.0
120127,457140.0
60183,271330.0
61740,951620.0
133449,422440.0
41311,366590.0
152365,458220.0
148055,576030.0
43440,513210.0
181488,664300.0
51055,376780.0
123834,444980.0
24313,329230.0
146088,477750.0
94898,367120.0
16509,349700.0
95133,566270.0
126250,525880.0
169,313930.0
99489,370360.0
174564,735100.0
104481,495380.0
67353,327970.0
108138,409860.0
33444,266350.0
51744,314240.0
1762,219800.0
108369,399180.0
161777,561930.0
137818,488240.0
157781,580710.0
176036,551640.0
38014,443560.0
123536,465720.0
8428,441860.0
177569,616240.0
49223,289920.0
144695,320500.0
152929,355870.0
113663,379310.0
29070,338350.0
144722,437140.0
134642,441740.0
108301,490180.0
78189,611760.0
39410,303080.0
45003,325540.0
170486,504740.0
77024,376060.0
5182,312220.0
16299,399520.0
68913,445720.0
152130,585140.0
112164,332250.0
134063,531050.0
90129,550800.0
91834,315750.0
48727,277590.0
164109,680370.0
8447,326450.0
85207,555560.0
12884,319100.0
11043,629430.0
108459,357520.0
78067,399010.0
4316,367160.0
95560,501850.0
80111,401020.0
179404,652770.0
53444,304160.0
40115,272150.0
15516,302330.0
26841,278850.0
176055,644790.0
63124,445760.0
58979,441160.0
60895,343490.0
109003,456500.0
166384,451170.0
107125,402960.0
184996,590450.0
138712,567580.0
5969,440510.0
147828,477680.0
106867,729040.0
35174,400270.0
142809,436480.0
183644,566440.0
9820,756830.0
39543,346290.0
76757,313940.0
72318,417210.0
31846,371750.0
181829,665800.0
67582,442840.0
76657,376410.0
139478,398930.0
43365,420990.0
49564,364420.0
11026,561720.0
149519,418860.0
84601,368840.0
120203,444580.0
173042,428010.0
80731,429450.0
70188,364910.0
2435,222940.0
184148,633110.0
150556,436630.0
137174,428480.0
141869,469970.0
87052,373090.0
2962,276670.0
39282,513420.0
102945,369350.0
171556,604790.0
140677,394120.0
17702,360630.0
24325,318840.0
76241,366170.0
162893,548770.0
89431,385520.0
165777,416430.0
178073,633630.0
6050,318020.0
135603,363610.0
65292,361450.0
123590,349830.0
12280,240090.0
148827,605230.0
66271,473470.0
171914,839370.0
135078,421410.0
39822,297730.0
183642,571390.0
21452,377420.0
94104,452190.0
154778,564840.0
128146,329380.0
8479,278340.0
59712,305280.0
130739,635200.0
45023,344230.0
57616,332960.0
1752,265150.0
106529,352090.0
97664,725690.0
131533,561280.0
2050,277930.0
70622,1006960.0
164710,518580.0
48309,341620.0
133664,404460.0
69562,459160.0
5022,212950.0
64761,357350.0
49857,284200.0
181170,576230.0
119757,405530.0
22068,288570.0
72868,764330.0
104816,402630.0
135236,452190.0
3653,374590.0
15669,244560.0
115946,500010.0
34438,320400.0
15069,342840.0
113607,463460.0
62720,298420.0
54901,283180.0
94018,376520.0
60825,496860.0
67941,750730.0
25030,340270.0
92931,580470.0
160198,489990.0
122056,349980.0
7511,287590.0
12840,324870.0
171270,479940.0
112842,392960.0
46804,534860.0
161478,700710.0
68572,441560.0
78217,522320.0
21242,293780.0
106401,349410.0
154429,412640.0
165334,451840.0
45462,409030.0
90917,392780.0
179880,674620.0
13423,355960.0
121785,347710.0
126687,432050.0
113365,390370.0
148319,355930.0
159729,362970.0
