id,Predicted
166300,571471.0
142205,371393.0
43659,285142.2
111388,540734.9
6094,289235.0
137561,506433.3
31894,402376.6
102234,440200.4
140822,349853.4
30183,372312.1
156989,377174.9
12002,270316.0
160053,449968.7
65998,438080.2
60720,384503.3
56292,756435.0
55977,349011.5
116108,296288.5
46649,329613.8
72886,672297.3
57887,385783.3
88758,448330.0
59981,279682.5
32435,292404.1
134302,654280.4
34301,269910.7
29176,468735.3
42413,701915.4
62149,455972.4
11546,334072.8
134912,547426.2
110144,449338.5
140835,411135.0
96769,410196.3
124428,874213.0
151735,611237.1
15650,242457.8
72791,511552.5
4648,270459.2
53877,309758.8
37428,255174.0
113483,456607.0
171903,553152.1
133324,572380.0
127524,406434.8
143178,399644.3
79311,393781.1
81331,483419.6
67719,413098.7
32917,312987.6
37139,318143.7
1016,261486.0
5965,431884.5
35655,264082.1
112252,337735.6
43427,633428.0
3685,332990.3
125655,486976.1
121900,368862.8
122675,581658.0
130181,530124.8
30276,298743.5
87220,392205.4
165446,554089.5
43910,442917.4
50317,347855.5
110260,395839.1
42084,278658.5
156515,452258.8
97493,481010.7
62993,338143.3
90693,395958.7
131648,386049.6
107746,462902.1
8554,522385.0
50401,330761.5
164272,534176.9
59833,454623.3
92171,381179.7
156028,559326.1
17176,378505.2
49357,319788.7
40967,332022.0
166587,624777.4
181486,660555.5
29940,284735.3
36528,398834.3
136896,477006.6
86777,381461.9
145431,432743.6
93792,652698.7
59834,462630.0
79642,1102865.0
138152,504584.0
121427,513160.4
49111,382407.7
152767,568467.7
72645,380854.1
7243,360330.9
57935,364392.9
164882,423583.1
110902,700313.5
73494,407960.8
179100,701290.1
37840,431831.7
92307,434346.4
181179,765056.9
947,385811.8
185659,578299.9
35581,388859.0
60654,307708.4
48548,299521.7
81427,356269.2
113758,402017.7
145287,359898.1
105460,443654.1
109246,536292.7
55827,328553.0
103675,577035.5
60854,396918.5
21731,316568.9
74110,766934.5
47479,306554.1
34003,355974.2
58240,308534.4
102435,408568.7
46418,332720.6
66530,436915.7
58791,315128.3
20847,342427.0
181183,671457.9
150857,652232.3
37463,322177.6
7698,468130.1
7935,415898.1
84391,310236.0
54595,282099.1
129512,505290.1
78025,378325.0
110275,540704.7
79049,379057.1
176316,744382.8
121136,414354.1
40719,362280.1
113941,369009.1
83561,443113.2
134834,467993.9
93008,453430.7
130499,286903.5
36519,334813.8
4155,323536.8
51869,407973.2
84358,372210.1
130945,446633.2
82642,341544.2
86240,457958.4
22658,230021.6
47700,276815.1
138791,429896.5
49161,343836.6
93756,575119.5
108990,462686.1
164571,648343.6
119963,345977.6
15977,279765.0
45346,441740.8
8795,353119.4
143001,571189.0
137695,451184.0
185174,668981.8
80823,415816.8
55,269766.6
3917,256482.6
108024,535160.8
60804,498196.3
75000,518453.7
144417,292725.9
15745,340372.0
151534,412149.8
25002,276892.2
57555,372752.8
80796,392896.4
72039,331767.9
21013,323906.6
65966,338651.0
112156,316843.6
161803,461316.8
125462,389473.1
73220,407331.3
38902,260843.2
94638,902724.8
38423,283017.1
159853,534335.5
147922,457080.0
54112,334136.9
176925,877207.5
96944,537458.8
3727,761300.1
108578,525210.4
130997,409246.2
53196,392927.2
56174,335965.6
31088,378221.3
42482,324281.4
45211,339724.2
51686,600526.5
95876,446500.3
423,294165.4
14833,274400.5
115580,468811.7
35766,294111.7
161116,360863.6
73660,423936.0
131504,426491.2
4944,300136.6
112780,402401.0
9120,291242.1
82250,336849.3
12159,249798.8
88677,520568.6
110479,515589.9
32731,276043.8
173731,417766.4
98190,316559.6
51537,274290.3
163755,618976.4
26018,295766.4
93881,359211.2
149106,385350.9
93253,533093.4
95541,465462.4
171849,513771.9
126285,558537.8
147946,698712.8
56768,335879.2
136476,347948.9
159929,596770.6
166948,746204.0
50928,286347.5
101425,477333.9
44112,334948.4
6301,301071.9
39101,383507.4
178255,867557.2
142210,412886.9
62246,465393.0
82760,429100.8
77434,354041.2
173971,717842.2
168573,539744.7
126031,671757.2
2165,260660.2
88462,799780.6
112590,406557.9
78653,407650.4
22206,506330.7
143201,427026.1
55115,565047.4
31678,354152.1
98729,356518.8
176742,532066.2
114037,688995.7
145169,979540.1
2913,260997.1
88825,483059.0
4005,344646.6
176476,619750.1
152169,372782.7
15896,260314.6
29425,254649.9
135323,526383.4
155767,381703.3
5206,284176.8
119580,418644.9
25649,303724.8
127661,450406.2
164215,615206.1
103777,484308.7
32835,368075.1
82389,347359.2
71257,438811.2
165414,398752.9
102360,374564.6
172770,481965.2
75898,435764.9
17422,332185.8
60095,599642.9
168394,519374.1
6915,365588.8
175757,538791.4
117915,535174.0
181335,686966.8
129166,566865.1
51643,410736.8
156602,494727.6
153237,492081.5
124578,430683.8
171532,618996.6
60991,450764.6
25918,332921.3
60555,321852.2
17104,440100.7
6765,334179.4
156276,379446.8
18383,302301.6
11036,525092.3
145293,478929.6
78330,755917.8
35903,359373.8
127777,416109.1
66379,408297.3
83580,504775.4
33556,343672.4
24142,302122.2
140019,455802.0
57054,430768.5
110890,812183.9
42636,285042.9
183045,793756.0
170000,482936.2
166785,519701.1
103174,342658.1
11049,294289.7
126805,367615.2
157965,377877.0
140922,414220.2
148651,396197.2
184592,671723.3
4252,619077.5
137478,487128.8
26980,301930.8
123316,500924.6
152071,468500.8
43836,317372.6
19239,350997.5
125723,426924.9
141653,492692.2
137166,961494.0
88706,449873.1
125671,466140.5
119492,487374.8
6418,386747.8
108117,399320.3
18706,390356.5
161861,531136.5
1170,262611.6
108765,396236.9
155836,498026.6
93448,653972.0
127195,493701.8
33160,244983.8
30157,439829.1
99892,527212.3
98338,384121.7
56396,408968.1
656,286749.4
174802,710220.3
135349,777347.5
101442,374084.5
146057,390382.6
28322,505627.7
74403,352778.6
109159,583212.2
116884,370666.6
147912,415751.7
890,287105.2
48459,490276.9
2068,280999.6
151241,535874.7
110636,422345.9
62584,408049.1
29645,710556.2
44822,291492.1
158523,566699.4
70679,883667.3
35333,261759.6
69445,391046.2
136501,374291.6
7655,335681.0
124227,430842.8
20989,452169.5
131699,454015.5
69987,692474.5
6185,328234.2
89448,507151.5
10965,324049.3
5743,364911.8
67656,525113.1
153781,780336.6
181682,1005452.6
72109,342322.1
101200,414188.8
22281,263755.0
25735,349558.4
61171,559408.1
8036,320122.2
82158,358516.6
68503,383319.2
19254,366836.0
43662,321295.2
7128,318690.0
129999,555206.4
144788,442685.5
83663,603934.5
37887,493049.3
154458,701109.7
60447,809477.2
49652,349542.5
66899,404518.1
164401,567325.6
167767,680933.5
172975,370450.6
112685,392783.9
40578,293957.6
179779,754900.0
167556,373113.6
145926,467826.0
61621,317366.4
47799,416579.1
56338,1160630.8
182776,713267.2
85806,375384.8
124637,524749.7
174460,626757.7
79588,786694.7
21025,404489.2
62217,267825.1
160545,632683.7
8491,300644.1
12078,219083.5
22798,262768.5
24153,374371.4
82870,376171.7
10760,251225.1
101085,431246.5
18797,340732.8
105168,359125.8
36626,294751.6
96579,616474.1
5235,257518.4
122252,404261.9
110908,641626.4
176583,745389.2
49325,493586.6
85333,491894.3
144824,436115.3
52993,271577.4
84323,297024.7
26557,338128.5
50672,308177.6
31001,268964.0
30227,328325.6
112255,320154.7
162664,428449.3
137092,397219.3
159508,518856.5
17644,324328.7
22811,294406.5
70031,642110.7
135825,439980.3
90441,596550.4
152870,358208.9
661,296681.9
29110,399554.1
152460,356802.4
41638,368292.8
117606,393378.3
152666,440101.8
125902,696913.1
79592,879476.5
830,237817.9
102952,353364.3
133345,661443.2
35124,273604.5
65965,455254.4
136218,383427.9
136455,328252.0
98038,640523.8
80225,472433.1
169149,592656.0
167080,515706.4
62581,408049.1
107598,481625.0
183217,834360.7
152875,372900.5
116395,432042.1
139890,332955.0
34530,418814.3
76616,370180.8
138349,439010.8
99399,445130.5
160918,369341.4
110855,440267.7
177388,728174.6
71327,344890.6
24238,321320.4
72648,402975.7
83071,353154.7
68059,292822.8
69760,434412.3
113897,398879.3
51912,449317.7
44157,275186.8
61025,532377.1
132460,477898.0
24804,275783.0
108778,466896.5
87742,496156.1
163583,545049.9
97073,320526.5
55823,362596.8
137725,390768.8
159620,454832.6
173274,620037.0
101219,341040.9
124074,687299.3
50108,359487.1
174422,529595.0
142977,409427.6
92581,361865.1
176038,592393.2
51329,322845.8
46021,285332.3
173563,618799.5
123846,390497.8
146658,408125.3
74821,379987.8
161020,408459.1
91469,338498.6
165025,667816.6
100394,777760.6
127470,332249.4
178415,565652.2
121791,345683.8
87551,346205.2
152276,537146.9
17641,324328.7
36089,299796.8
60258,246222.2
72997,442039.5
141339,472505.1
160136,483812.5
77440,355291.9
98992,372970.1
74955,429997.1
42219,344003.4
32789,355636.9
91826,383255.8
107185,467216.5
114105,399211.7
98624,457681.1
32983,314853.0
107034,392767.0
126238,369511.4
107349,575685.5
40931,311651.4
62087,291187.1
73731,451027.7
80646,483440.4
115023,498953.5
131897,457237.0
114623,492776.6
27691,307392.2
112484,358902.4
154039,598136.0
73194,430591.7
93245,457956.7
149489,441678.8
169907,538966.4
35712,413832.9
123795,420779.8
42252,348104.7
175726,757766.3
175028,560989.9
179200,615430.3
168631,517157.9
35114,293548.9
6228,300085.4
63041,288015.9
125796,374026.8
4354,644445.2
103194,337195.3
185717,678798.8
122139,385993.6
80854,404579.8
36818,314350.7
118877,371559.9
58203,358254.4
155382,481558.2
88297,452950.3
118425,327569.7
132852,390690.4
124360,417358.7
19308,400614.6
43717,334423.6
33379,329451.2
97506,448065.2
22982,296502.0
1383,346175.6
182308,559003.3
114153,476286.7
128961,404760.7
26834,440039.6
20900,373519.8
146852,877158.9
138654,518362.3
119174,481356.2
163108,505838.7
5604,460549.7
63048,481784.3
5831,526747.7
60656,397528.9
63925,383618.6
16163,323063.2
85919,657096.8
52487,429593.4
76831,484114.2
101866,338735.8
13849,311971.8
28941,314130.1
155936,495025.2
84319,740976.3
131649,479938.7
160032,566209.4
121096,464468.8
65225,338672.2
35725,251611.6
59027,636470.5
165660,636003.1
135076,334515.9
66659,654588.6
74071,654293.9
58481,612287.3
100291,672298.3
181136,561682.5
162364,896489.6
160460,470454.9
83457,482980.2
47922,390569.8
138098,411465.5
161570,584232.5
91886,331526.5
68997,432837.5
6498,433927.1
23853,295876.5
118721,450948.5
105907,410441.9
145659,411393.6
75270,566757.8
182920,738582.4
83183,430518.0
164175,749009.2
54512,369244.7
143543,472443.3
5664,339898.5
38054,498858.9
91155,671396.9
65477,395648.0
75442,439841.0
75099,395287.9
135344,749985.7
91203,367699.7
27236,216531.1
38074,692835.8
155317,510671.8
175631,580784.0
33158,249417.0
26779,466358.7
166970,667732.7
33693,342104.3
183704,898844.0
140293,498817.0
73880,551916.3
148446,425067.0
119436,388882.3
44886,378544.2
38551,252756.9
50534,324479.0
26677,270866.8
99226,519916.1
116735,447083.4
110627,367344.9
89488,441633.1
163235,506126.4
144482,361552.3
12757,327120.5
177432,729098.7
75861,416850.8
50772,245209.4
62234,267863.5
30104,311808.2
89631,421575.3
67975,1061417.0
166748,732961.7
36090,312096.8
94613,552264.8
160471,527611.3
122887,892069.0
64837,493493.1
103238,335076.9
60220,264604.6
174413,575236.1
112035,436534.8
44283,233447.5
93261,513567.7
29584,294261.7
12419,270202.9
123623,454721.3
127356,424831.1
45761,257699.7
53765,533679.8
77211,347462.1
181095,751329.2
144946,607788.6
86916,333184.1
449,327903.9
160065,428687.2
1721,382022.4
162191,556803.1
99474,374651.6
79437,389529.7
55452,1060323.8
157631,485505.8
7485,299951.7
105311,437189.7
168945,438734.7
45014,420810.8
54348,311766.2
46343,576968.9
70898,346312.8
139120,605574.0
62486,362173.8
64679,374439.3
87098,384918.0
143760,365987.9
141856,561572.4
172143,474141.5
2293,294065.8
28661,366320.3
30875,288996.1
165558,638779.9
130864,776756.6
150589,604328.1
100753,401785.2
15489,372281.7
40281,311903.5
142412,582813.3
60658,405070.9
81399,653285.2
6724,297156.5
114241,494988.6
16502,375388.3
71323,415869.4
1869,255653.6
142762,423073.4
84725,407115.6
80742,523673.4
142109,835958.3
67253,307684.7
157968,458477.0
24069,341081.3
124019,467024.1
61117,284220.9
38188,289398.7
150989,556259.9
50191,308225.6
167654,528981.0
170380,674929.8
92118,396478.4
133806,616425.2
99200,342863.1
110866,510452.5
126576,512435.6
42217,336715.2
120820,534419.9
155758,388425.7
87933,331222.2
1927,281814.7
184964,794679.4
144652,605502.0
67750,480041.4
140733,531930.4
170185,427967.2
362,232405.0
37458,275483.0
69682,528501.3
159403,491604.4
37648,574360.9
54504,378541.7
67085,629499.3
163624,403843.5
135127,395069.0
146051,357203.0
38092,268352.9
36907,310285.4
30789,327387.7
147833,378977.6
149038,446736.8
138021,359151.6
11352,287279.2
151824,385226.7
142394,425946.6
95298,386499.6
115268,476827.9
102017,361424.1
88549,401036.7
108634,501948.1
103292,362512.9
164683,481934.2
112853,363658.5
47568,535355.8
131737,835799.4
157140,469281.0
92376,575223.6
124681,519999.3
15948,343587.7
62556,815137.4
158327,405807.7
73614,415283.9
22065,297034.7
22929,369789.8
4065,342177.0
168856,407741.6
136562,544559.1
52113,255529.1
110958,396611.2
58176,351224.9
180852,586734.3
107030,386663.4
37265,382620.0
85525,659469.7
99483,370445.5
46176,323408.6
6347,341851.6
6750,313348.3
135588,435648.8
36863,497487.5
160343,504668.1
124266,398194.9
10404,409182.0
172895,650817.3
87743,468049.4
157584,540983.2
33196,392668.2
142080,683168.0
21962,336901.3
36681,332415.6
89618,360267.4
22575,219887.9
74865,506645.3
23086,267633.7
63230,424521.3
47900,389220.1
138047,430952.8
44428,292530.2
32545,252670.5
6893,364398.4
136357,423796.4
147506,397273.0
68942,401212.9
10344,450714.3
156343,478718.5
54375,497293.1
166802,561646.6
104660,454349.5
17191,509390.4
694,302636.5
148773,411786.8
153518,548764.3
153032,357648.0
15328,241079.5
181816,678520.6
166079,796407.6
3349,281702.2
77158,437980.9
51043,447688.2
97191,464204.2
162363,861158.1
74545,404546.4
91063,635147.1
9828,510162.9
4794,216104.3
43195,380208.0
172926,518641.2
4813,268315.1
124388,504542.4
64450,397007.0
89211,747986.9
179338,601974.2
117316,523539.5
63143,472199.4
20211,449205.1
2038,242007.3
141930,351413.2
46733,317904.7
91977,390328.7
76352,722871.7
137935,489814.7
125153,324973.0
71173,429550.5
58283,866883.4
10218,323859.3
74833,395334.4
104310,418266.0
12243,275644.9
71076,437664.3
41497,364049.9
128822,325590.2
78234,585780.0
124002,691795.3
173311,487451.8
24748,307991.2
122571,506779.1
39621,314999.6
57648,333423.5
106719,404201.3
23434,405424.2
52411,326098.1
134820,587253.4
37324,762674.0
81130,338803.1
133457,427324.1
38395,351905.2
33463,296947.2
73558,437428.1
178037,704971.4
123216,444985.3
27568,328703.5
48216,372687.3
147065,376482.8
4998,281357.0
30335,312136.7
91192,346287.3
137038,352612.3
92153,426089.1
173832,634090.3
84214,547992.3
149239,434671.9
144006,494615.2
76269,369921.8
61591,864328.6
106493,451308.0
16087,312681.4
163364,430256.1
179104,745681.6
29182,366524.2
85327,391521.4
113180,413396.7
46529,408868.1
18212,346536.7
23812,345421.4
147598,752784.9
182721,665636.0
92340,518188.4
30264,326355.4
78776,444292.0
75575,441567.8
136877,498187.1
122558,514421.2
169898,426221.5
178912,654502.6
163334,815561.1
102119,589494.5
38436,291236.0
99326,422813.5
104002,384798.9
165394,416081.6
80282,480873.2
96043,499601.5
72763,676997.9
134305,653745.7
172952,727404.8
43352,389777.5
145667,363147.5
179301,793102.0
55292,378856.4
120390,488329.9
499,299804.8
167890,607566.2
28847,357575.4
86485,658343.0
23210,314555.3
11810,311745.1
13045,342281.1
70949,346979.1
131402,420380.2
107465,354184.8
132697,372176.7
139064,475649.4
151249,498634.2
178430,539719.4
6373,340569.1
167367,516097.5
108495,471828.5
121961,411697.3
113348,334262.3
110938,924234.3
36919,312676.6
6845,367610.3
75598,464299.1
78673,415116.9
2290,306130.7
52650,549826.4
96511,380833.2
165461,467373.8
158558,457408.1
7684,343670.2
138726,631656.2
68608,567992.9
96286,410990.1
94641,868642.6
156549,455202.8
50562,342606.7
164728,449782.0
15694,307369.1
130701,363693.2
7837,324030.5
177275,587832.6
15950,360059.6
94681,612395.7
115120,332067.2
151318,667299.0
17178,401066.9
148595,621721.0
67745,514507.2
129323,357383.7
122771,444361.3
181700,688503.4
147081,431702.1
101298,461471.8
182944,675299.1
184363,729130.5
118535,340477.9
168103,492334.3
73391,501776.7
8758,346140.7
64675,348929.9
12515,319357.0
114381,456043.3
164740,563185.6
168438,406502.9
60618,299703.5
158726,494651.3
88284,436162.8
142009,511243.0
134343,365806.0
140217,685869.4
33189,338522.3
102009,493482.5
127483,318746.3
2850,250059.9
92518,369578.2
38024,380052.3
117401,451549.8
159061,454100.6
104792,337190.4
64118,306858.6
98023,452954.5
46450,456699.8
177609,645408.8
105448,424102.8
113167,351366.2
154876,610986.9
66822,768688.6
20684,312496.0
53280,401270.6
18584,360607.3
136611,453582.4
162586,444916.8
46039,377352.7
181636,655964.6
104770,413273.6
35605,747764.0
72880,774845.4
57223,374651.8
96212,500824.5
146571,424902.8
96202,548044.7
119493,520579.4
158723,498885.0
149825,392930.8
82377,404059.9
17503,279013.3
65854,315246.1
89775,353907.3
103456,591359.6
143166,338261.8
97899,503307.4
33049,357822.3
20541,252268.0
166378,498836.5
142460,393415.9
78803,396082.5
127124,429101.0
46074,338458.0
168755,552011.9
138362,514751.9
180843,603031.6
61732,887379.9
51522,245228.5
91666,413286.0
135414,1204390.3
73647,473471.7
13310,356823.9
156079,497343.1
135368,473046.7
94480,338146.6
113927,493915.6
177787,861308.3
154276,409281.1
44189,382688.2
67486,625032.2
92046,300645.3
132968,477241.6
92965,758497.1
145341,490969.0
9802,665192.9
58699,325989.2
108547,359621.8
44855,301963.6
22909,253063.5
150855,604444.5
129387,679001.6
92690,493032.3
170169,472310.0
21624,309382.2
14983,354039.9
151259,594618.9
125469,450408.1
99446,340663.5
75066,364313.9
104899,335558.5
134585,444942.3
61678,384729.8
5205,276018.5
124890,426931.3
138050,417521.8
25438,392616.0
69752,433106.9
181710,676498.4
13594,392159.6
167020,437369.6
95580,370533.4
164558,654765.4
184257,594238.4
35140,328668.2
82345,394009.8
5762,325943.8
68818,410614.7
131859,559714.5
170203,494728.1
20734,282589.7
137674,614633.7
13095,627496.2
32924,345895.3
32032,410035.1
135504,410953.2
24724,283656.4
39581,271228.6
26317,246526.8
175958,617994.6
49526,427379.6
92382,525889.1
30326,439062.4
39197,429793.9
23027,308589.7
90663,475435.6
125841,526713.0
166882,454145.0
43755,479842.6
83521,546056.3
80386,382865.3
182886,583792.5
6831,307212.0
107949,503883.5
183431,644177.0
180491,584304.5
81710,384716.4
66903,400131.2
123215,415973.6
144843,367885.7
88572,428145.7
48763,366497.6
133490,302935.9
115558,441303.9
120073,404716.5
55651,392234.0
96190,449793.9
58361,332091.0
183880,551146.2
132744,542532.5
164484,459699.3
115244,389929.3
116653,369568.1
128455,407586.3
17823,276885.3
66092,532642.6
14730,314072.9
44525,343128.3
57162,334372.3
48689,279792.0
185172,670622.4
90908,336108.9
3084,429300.4
11851,280388.8
115713,783136.8
100410,625246.1
157816,465855.2
35945,313354.0
9812,849288.9
33822,390653.5
98123,537825.5
59104,314355.4
96550,610004.3
21204,332805.2
66063,623866.6
140468,402759.2
9954,377420.9
155979,562562.4
137046,527862.3
34651,455359.5
33968,354385.0
78686,507874.4
112569,505029.0
85420,408573.2
113291,385049.4
149429,459748.3
165467,430358.2
20826,280188.5
74171,406870.6
135595,357792.8
170611,537181.8
161504,470278.8
184273,682447.9
98570,347144.2
52758,772279.6
161840,510639.2
81669,479952.1
165465,440000.9
152517,496517.8
76599,314119.1
106382,454403.1
66754,384172.6
168335,403466.3
45606,413738.4
182585,716436.8
36825,316941.5
64881,405398.0
27300,256225.3
62811,409168.9
93279,841630.9
180122,597107.3
95962,618766.8
99939,541417.8
96826,316944.4
177177,726013.8
62545,250222.9
41401,297676.2
21849,433793.7
86771,563437.2
102010,500196.1
39382,362978.4
82984,429992.0
182504,653517.5
115610,429007.1
75484,360335.8
49391,411461.7
118671,411578.5
162709,407011.2
70247,337380.3
28191,403513.9
50795,281590.2
34491,295045.9
140701,550392.3
97347,471809.3
44893,319885.4
6354,317318.2
75533,428556.1
45092,327056.4
134639,455541.2
105764,615493.9
41508,287527.6
164446,474451.4
172249,521841.6
124517,360083.1
5266,249219.5
120908,637704.9
16243,290365.3
29978,270350.2
78539,394988.9
174030,495349.2
38147,280878.2
27643,336875.2
61477,411405.4
159918,490435.9
50333,273042.9
22403,358711.2
15375,253492.9
139191,323338.9
61178,494103.0
26730,315093.3
15934,273407.7
26174,339817.6
161454,510075.2
139867,376245.6
72851,579825.5
75635,427760.0
154718,740997.2
165169,383009.6
119552,583980.3
103480,474554.5
31129,381145.4
13764,247498.9
107621,366862.7
103667,537068.8
26726,279782.7
161568,584232.5
163011,391938.0
112964,426860.4
31619,289578.2
88610,400378.1
180168,681883.8
121145,351085.0
34865,358457.1
163402,526641.9
66974,728173.8
97811,472526.6
81213,517715.4
145961,725272.2
121361,506644.9
139883,471149.9
115967,499286.2
19820,279738.9
98078,521947.5
33566,314783.1
151508,383397.2
183355,593920.4
76131,418547.2
81803,383454.9
154050,681841.5
5811,290558.9
174901,705611.1
170949,430988.8
11110,287458.8
146378,479287.5
151340,460591.1
44564,347067.3
111409,379360.6
169349,420970.0
521,284732.5
168221,615751.0
122054,313309.1
36586,343685.2
107695,439802.1
173834,615353.8
84686,339037.1
83685,393045.2
51873,365417.4
173667,438991.9
23180,290420.5
124393,704044.4
99011,517517.0
164113,750601.2
15104,249689.9
53947,683853.3
24721,288588.6
15279,355169.0
164100,727761.8
166947,612490.9
102577,409785.4
10360,332607.9
516,262685.1
61021,530501.4
177167,728595.9
75055,404484.3
168328,394703.5
89515,344188.4
141079,450341.3
133058,886374.3
71809,516992.3
99647,666813.4
56773,384791.6
168836,465080.6
117785,539917.1
97566,421971.4
26840,271361.0
3431,258380.6
121277,446379.0
31732,646058.5
152580,528308.3
115872,617842.6
142435,353793.3
96124,491345.1
16273,303702.0
23504,305326.1
82548,443965.1
25878,439951.2
151503,336596.5
26419,270225.5
77619,400837.0
177801,494666.2
170211,459492.5
87511,755113.3
55228,343018.1
122851,636847.0
68326,554750.7
137897,386030.7
116706,494720.9
143970,458804.8
179168,603501.5
27683,315130.4
29640,766541.8
149771,510858.6
98087,463774.0
70015,724470.0
121347,474095.9
5628,301736.6
117247,359655.5
91372,363593.3
65944,695773.4
157422,371272.8
64239,389644.8
119404,462536.6
148331,431118.3
144503,465316.8
113945,351230.0
167010,425486.8
47676,263876.3
34932,292894.9
51436,348079.6
106281,596757.9
125713,398691.7
79936,433500.6
30716,352968.9
116399,406083.1
132454,327903.7
94282,498745.5
155631,572693.0
17611,288525.3
114257,486010.3
185311,603739.1
139934,529496.1
173085,536561.9
177998,883841.7
92406,760587.7
150865,700081.7
151322,360704.8
23838,335473.2
84253,604970.1
40818,280678.3
69958,852709.0
168731,618767.8
41367,278475.3
97443,532245.6
60287,399265.5
72222,397672.3
61858,354573.7
174509,674024.0
26812,468054.4
32953,388277.6
153627,309363.7
92033,348691.8
148314,476350.9
17895,305587.6
82587,541601.8
69025,394572.9
173750,596106.0
162463,408603.4
176225,622509.5
70125,311367.1
91291,295465.4
80963,413243.0
89800,364896.0
93147,524495.5
181127,602264.8
143057,318217.3
158869,499137.7
162714,379495.9
73114,449120.8
123122,596628.2
18999,294440.1
176781,552401.3
87012,335170.4
42859,278010.1
3621,308041.3
48648,375322.7
98564,473484.3
43085,362367.4
4725,284385.3
114964,400395.5
111435,454321.1
145028,452461.3
136049,341198.0
1379,308253.3
66913,312374.2
155258,352159.8
145921,418479.7
170797,540747.6
184836,577536.8
78216,522689.0
50964,351368.5
119506,538968.8
34058,487602.6
21804,322134.4
59822,253410.3
92341,558475.6
14187,355717.2
106593,375912.7
150447,711726.7
146214,382308.4
134407,550919.9
109709,469108.7
178513,700069.1
32126,260585.5
92461,422921.7
157834,871067.9
83798,511212.0
66827,859140.5
18988,422152.8
44122,340446.2
13489,372936.1
69216,467447.5
85837,434616.5
74779,603995.1
108031,469357.0
108657,406996.6
120278,334134.7
134850,436783.7
16275,312678.5
82111,933821.9
60045,372767.9
159408,470942.7
12824,324548.3
133843,390655.5
87329,473056.8
78726,415299.7
55829,343474.6
67924,853492.0
76463,427148.0
18108,324476.3
171169,494107.5
107279,582279.5
61822,1079879.9
164309,481442.9
175259,536370.2
37198,392923.9
95989,860326.4
71435,523967.5
141058,514965.1
31908,288566.3
151315,640660.3
134590,537249.4
97456,446968.5
159612,441674.5
112717,476057.5
1221,241714.7
60373,336602.9
122896,908654.8
145037,524734.7
161364,417868.8
8168,293994.1
74932,511065.8
179212,715907.6
139749,611068.9
179782,621588.5
84582,374903.6
86478,751171.8
12701,233186.4
84540,404446.1
58843,334898.0
96195,478360.2
26680,276005.8
120810,460360.0
74579,413390.9
24071,349828.9
102681,402650.8
13166,357973.0
127525,414873.6
182440,624446.7
81802,504725.4
171130,549566.6
80121,473757.9
33801,356598.4
145982,642230.3
36290,1001970.5
99531,279979.2
85111,351294.0
139476,357997.9
12566,272247.6
496,312460.0
62484,349279.1
87109,423437.2
109243,552046.6
152254,504490.7
89700,426940.2
8882,400370.5
50566,417054.6
11956,216857.9
71287,397790.1
143532,582940.3
26859,340237.5
91940,480932.2
74269,427150.1
15624,255789.2
142681,508051.6
69674,456706.9
82700,429213.7
5274,299921.3
43769,376462.5
177439,839793.3
144066,894217.5
74735,337964.3
133714,336465.6
172429,421256.8
136970,607346.7
57871,295687.2
34279,413018.0
52975,211220.7
11503,259753.3
176456,893401.4
113511,379710.9
147621,639128.6
115172,393381.9
146535,396383.1
179367,616113.6
44865,317750.9
151973,435576.3
100313,826695.9
152201,464800.0
129961,488808.0
157911,366442.1
23967,282442.7
27302,252721.8
77904,415154.5
173991,577766.6
45494,340377.2
162943,486260.3
145772,562659.7
115625,513879.4
172808,476060.6
17979,298152.8
181360,599820.0
161412,514142.0
131961,447019.2
160039,538729.6
180777,530714.9
167949,477439.1
136217,439654.8
66755,413057.3
148834,656033.6
64883,418210.1
53526,327897.4
95491,384589.3
47891,366494.3
116387,431468.3
31819,506551.4
42410,648324.7
43798,444416.5
105440,344460.4
179160,570291.5
109151,509919.6
4904,243900.0
179423,818816.5
25970,389111.5
172424,411270.9
154712,450791.0
119873,383199.3
161376,517912.6
128399,585554.1
16693,354357.9
98399,378207.4
56987,304447.2
122492,404880.0
176822,589470.3
39485,338954.1
27546,402843.5
49192,487235.6
162766,413479.8
176801,522312.5
76756,327411.6
87294,404275.5
144107,413328.0
74134,932343.5
76723,326488.2
84367,358979.7
132562,476540.7
152002,347806.6
131957,472820.8
98606,365561.5
7732,363829.7
135722,406796.5
17862,309740.3
8424,366002.7
154586,520444.9
65108,395920.1
111099,561387.1
178190,800164.1
35438,232271.8
37352,464874.0
159109,517106.3
36524,349543.9
19175,383749.8
167738,833696.3
13412,357586.3
6223,305695.4
175407,566412.7
24734,371042.2
108172,436697.8
44734,329570.2
59946,277923.5
55198,327756.6
60072,372959.7
176353,745698.2
36982,284065.0
108093,558140.5
109316,576443.2
173981,461499.4
169936,629528.4
138647,452287.9
120631,542510.1
136906,555908.8
123357,650400.6
158497,462941.4
135316,578080.3
43225,522853.1
22707,253934.2
182069,659938.3
146622,418076.8
2444,408411.7
9423,334231.5
106325,352484.9
18207,353554.0
117178,480473.8
166040,500658.0
64780,491645.1
140899,431546.8
78251,546379.4
179605,782610.8
131707,542285.7
87645,384354.4
166941,578483.4
179688,935505.5
70883,438578.8
114778,399450.0
79153,358707.9
169385,584420.2
17814,304658.2
77732,377082.8
142761,423073.4
